OrderId,TraderId,TradeType,OrderType,Price,Quantity,RemainingQuantity,Status,Timestamp
BUY-1763965650520-000908,TRADER-0408,EQUITY,BUY,441.65,107,0,FILLED,2025-01-15 14:27:40.0
BUY-1763965650525-004160,TRADER-0160,CRYPTO,BUY,1436.76,1,0,FILLED,2025-01-17 05:50:48.0
BUY-1763965650522-001640,TRADER-0140,EQUITY,BUY,424.49,235,0,FILLED,2025-01-16 00:03:27.0
BUY-1763965650521-001464,TRADER-0464,EQUITY,BUY,386.57,119,0,FILLED,2025-01-15 21:33:47.0
BUY-1763965650525-004149,TRADER-0149,EQUITY,BUY,385.99,168,0,FILLED,2025-01-17 05:41:00.0
BUY-1763965650523-002723,TRADER-0223,CRYPTO,BUY,4000.11,2,0,FILLED,2025-01-16 12:54:57.0
BUY-1763965650519-000468,TRADER-0468,EQUITY,BUY,150.0,15,0,FILLED,2025-01-15 09:08:05.0
BUY-1763965650521-001226,TRADER-0226,CRYPTO,BUY,3626.88,7,0,FILLED,2025-01-15 18:12:49.0
BUY-1763965650524-003115,TRADER-0115,CRYPTO,BUY,2759.8,10,0,FILLED,2025-01-16 17:20:54.0
BUY-1763965650521-001518,TRADER-0018,CRYPTO,BUY,491.94,27,0,FILLED,2025-01-15 22:00:36.0
BUY-1763965650523-002687,TRADER-0187,EQUITY,BUY,493.35,45,0,FILLED,2025-01-16 11:56:38.0
BUY-1763965650526-004800,TRADER-0300,FOREX,BUY,8.38,130,0,FILLED,2025-01-17 14:05:29.0
BUY-1763965650521-001234,TRADER-0234,FOREX,BUY,5.98,349,0,FILLED,2025-01-15 19:02:16.0
BUY-1763965650521-001271,TRADER-0271,EQUITY,BUY,442.19,18,0,FILLED,2025-01-15 19:15:49.0
BUY-1763965650520-000883,TRADER-0383,CRYPTO,BUY,4911.29,1,0,FILLED,2025-01-15 14:45:11.0
BUY-1763965650523-002560,TRADER-0060,CRYPTO,BUY,1811.13,15,0,FILLED,2025-01-16 10:54:04.0
BUY-1763965650520-000797,TRADER-0297,CRYPTO,BUY,1710.22,13,0,FILLED,2025-01-15 13:26:55.0
BUY-1763965650524-002972,TRADER-0472,CRYPTO,BUY,4287.02,11,0,FILLED,2025-01-16 15:38:05.0
BUY-1763965650525-003884,TRADER-0384,CRYPTO,BUY,3446.86,7,0,FILLED,2025-01-17 02:10:25.0
BUY-1763965650526-005007,TRADER-0007,EQUITY,BUY,484.86,154,0,FILLED,2025-01-17 15:45:36.0
BUY-1763965650525-004203,TRADER-0203,CRYPTO,BUY,1218.76,8,0,FILLED,2025-01-17 06:10:40.0
BUY-1763965650521-001506,TRADER-0006,FOREX,BUY,6.91,454,0,FILLED,2025-01-15 22:04:20.0
BUY-1763965650525-003820,TRADER-0320,CRYPTO,BUY,475.23,86,0,FILLED,2025-01-17 01:31:46.0
BUY-1763965650524-003078,TRADER-0078,CRYPTO,BUY,1493.43,9,0,FILLED,2025-01-16 16:55:55.0
BUY-1763965650523-002956,TRADER-0456,CRYPTO,BUY,2428.66,1,0,FILLED,2025-01-16 15:49:25.0
BUY-1763965650524-003398,TRADER-0398,FOREX,BUY,8.92,509,0,FILLED,2025-01-16 21:15:58.0
BUY-1763965650524-003095,TRADER-0095,FOREX,BUY,5.03,793,0,FILLED,2025-01-16 17:12:00.0
BUY-1763965650526-004660,TRADER-0160,EQUITY,BUY,495.03,152,0,FILLED,2025-01-17 11:39:51.0
BUY-1763965650526-005043,TRADER-0043,CRYPTO,BUY,1724.94,5,0,FILLED,2025-01-17 16:48:47.0
BUY-1763965650521-001381,TRADER-0381,EQUITY,BUY,182.71,450,0,FILLED,2025-01-15 20:51:16.0
BUY-1763965650521-001163,TRADER-0163,CRYPTO,BUY,2514.29,9,0,FILLED,2025-01-15 17:31:49.0
BUY-1763965650521-001324,TRADER-0324,EQUITY,BUY,478.64,208,0,FILLED,2025-01-15 19:43:46.0
BUY-1763965650525-004193,TRADER-0193,EQUITY,BUY,344.25,210,0,FILLED,2025-01-17 06:01:38.0
BUY-1763965650524-003322,TRADER-0322,FOREX,BUY,8.73,216,0,FILLED,2025-01-16 20:13:51.0
BUY-1763965650522-001657,TRADER-0157,FOREX,BUY,6.61,535,0,FILLED,2025-01-16 00:00:27.0
BUY-1763965650522-001612,TRADER-0112,FOREX,BUY,8.27,241,0,FILLED,2025-01-15 22:51:33.0
BUY-1763965650524-003449,TRADER-0449,CRYPTO,BUY,447.18,99,0,FILLED,2025-01-16 20:55:07.0
BUY-1763965650520-000905,TRADER-0405,EQUITY,BUY,482.79,15,0,FILLED,2025-01-15 14:29:58.0
BUY-1763965650526-004807,TRADER-0307,EQUITY,BUY,322.3,237,0,FILLED,2025-01-17 13:44:31.0
BUY-1763965650522-001804,TRADER-0304,FOREX,BUY,8.03,717,0,FILLED,2025-01-16 02:07:30.0
BUY-1763965650521-001565,TRADER-0065,CRYPTO,BUY,4908.95,4,0,FILLED,2025-01-15 23:04:30.0
BUY-1763965650523-002913,TRADER-0413,EQUITY,BUY,426.19,159,0,FILLED,2025-01-16 15:26:57.0
BUY-1763965650522-001803,TRADER-0303,EQUITY,BUY,293.76,97,0,FILLED,2025-01-16 01:28:12.0
BUY-1763965650522-001821,TRADER-0321,EQUITY,BUY,241.79,372,0,FILLED,2025-01-16 02:06:52.0
BUY-1763965650520-000746,TRADER-0246,EQUITY,BUY,156.44,176,0,FILLED,2025-01-15 12:56:49.0
BUY-1763965650521-001594,TRADER-0094,EQUITY,BUY,299.24,74,0,FILLED,2025-01-15 22:59:13.0
BUY-1763965650521-001522,TRADER-0022,FOREX,BUY,6.04,606,0,FILLED,2025-01-15 22:44:43.0
BUY-1763965650526-004719,TRADER-0219,CRYPTO,BUY,3834.49,11,0,FILLED,2025-01-17 12:30:44.0
BUY-1763965650524-003363,TRADER-0363,CRYPTO,BUY,2214.61,19,0,FILLED,2025-01-16 20:28:19.0
BUY-1763965650521-001407,TRADER-0407,CRYPTO,BUY,2604.15,7,0,FILLED,2025-01-15 21:14:32.0
BUY-1763965650521-001133,TRADER-0133,CRYPTO,BUY,2148.71,5,0,FILLED,2025-01-15 17:35:04.0
BUY-1763965650524-003240,TRADER-0240,FOREX,BUY,9.14,206,0,FILLED,2025-01-16 18:23:30.0
BUY-1763965650523-002872,TRADER-0372,FOREX,BUY,8.73,618,0,FILLED,2025-01-16 14:35:47.0
BUY-1763965650521-001327,TRADER-0327,EQUITY,BUY,291.2,246,0,FILLED,2025-01-15 19:49:36.0
BUY-1763965650522-001819,TRADER-0319,FOREX,BUY,5.04,169,0,FILLED,2025-01-16 02:13:21.0
BUY-1763965650524-003375,TRADER-0375,CRYPTO,BUY,4220.62,6,0,FILLED,2025-01-16 20:20:55.0
BUY-1763965650521-001370,TRADER-0370,FOREX,BUY,7.92,111,0,FILLED,2025-01-15 20:31:29.0
BUY-1763965650524-003479,TRADER-0479,FOREX,BUY,7.23,261,0,FILLED,2025-01-16 21:44:10.0
BUY-1763965650521-001493,TRADER-0493,CRYPTO,BUY,2682.77,4,0,FILLED,2025-01-15 22:17:57.0
BUY-1763965650521-001368,TRADER-0368,EQUITY,BUY,472.8,190,0,FILLED,2025-01-15 20:05:00.0
BUY-1763965650519-000375,TRADER-0375,CRYPTO,BUY,1000.0,16,0,FILLED,2025-01-15 08:29:41.0
BUY-1763965650522-001883,TRADER-0383,FOREX,BUY,6.09,700,0,FILLED,2025-01-16 03:03:42.0
BUY-1763965650521-001484,TRADER-0484,EQUITY,BUY,135.42,651,0,FILLED,2025-01-15 21:30:40.0
BUY-1763965650525-004216,TRADER-0216,EQUITY,BUY,322.62,2,0,FILLED,2025-01-17 06:31:04.0
BUY-1763965650525-004383,TRADER-0383,CRYPTO,BUY,3631.88,8,0,FILLED,2025-01-17 08:39:32.0
BUY-1763965650524-002974,TRADER-0474,CRYPTO,BUY,2510.19,15,0,FILLED,2025-01-16 15:35:19.0
BUY-1763965650521-001454,TRADER-0454,EQUITY,BUY,395.75,199,0,FILLED,2025-01-15 21:02:02.0
BUY-1763965650521-001156,TRADER-0156,EQUITY,BUY,168.08,529,0,FILLED,2025-01-15 17:22:54.0
BUY-1763965650521-001198,TRADER-0198,CRYPTO,BUY,3913.37,8,0,FILLED,2025-01-15 18:09:07.0
BUY-1763965650524-003228,TRADER-0228,CRYPTO,BUY,1520.45,18,0,FILLED,2025-01-16 18:42:00.0
BUY-1763965650526-004833,TRADER-0333,EQUITY,BUY,309.34,140,0,FILLED,2025-01-17 14:28:14.0
BUY-1763965650524-003206,TRADER-0206,EQUITY,BUY,462.47,156,0,FILLED,2025-01-16 18:21:58.0
BUY-1763965650526-004967,TRADER-0467,CRYPTO,BUY,2764.35,9,0,FILLED,2025-01-17 15:45:49.0
BUY-1763965650521-001194,TRADER-0194,EQUITY,BUY,431.59,84,0,FILLED,2025-01-15 18:30:16.0
BUY-1763965650522-001904,TRADER-0404,CRYPTO,BUY,1955.19,12,0,FILLED,2025-01-16 02:57:50.0
BUY-1763965650523-002874,TRADER-0374,FOREX,BUY,4.85,124,0,FILLED,2025-01-16 14:17:16.0
BUY-1763965650523-002951,TRADER-0451,EQUITY,BUY,250.99,103,0,FILLED,2025-01-16 15:28:28.0
BUY-1763965650520-000711,TRADER-0211,EQUITY,BUY,151.54,305,0,FILLED,2025-01-15 12:51:27.0
BUY-1763965650521-001510,TRADER-0010,EQUITY,BUY,179.07,95,0,FILLED,2025-01-15 21:53:47.0
BUY-1763965650521-001344,TRADER-0344,EQUITY,BUY,374.0,22,0,FILLED,2025-01-15 19:48:29.0
BUY-1763965650526-005046,TRADER-0046,EQUITY,BUY,188.31,333,0,FILLED,2025-01-17 16:42:22.0
BUY-1763965650522-001820,TRADER-0320,EQUITY,BUY,288.5,227,0,FILLED,2025-01-16 01:33:20.0
BUY-1763965650521-001478,TRADER-0478,CRYPTO,BUY,4401.34,10,0,FILLED,2025-01-15 21:51:05.0
BUY-1763965650525-004345,TRADER-0345,FOREX,BUY,6.26,520,0,FILLED,2025-01-17 07:40:14.0
BUY-1763965650526-004647,TRADER-0147,EQUITY,BUY,369.71,54,0,FILLED,2025-01-17 12:06:41.0
BUY-1763965650525-004363,TRADER-0363,CRYPTO,BUY,4849.77,7,0,FILLED,2025-01-17 08:31:32.0
BUY-1763965650523-002613,TRADER-0113,EQUITY,BUY,205.78,441,0,FILLED,2025-01-16 10:52:36.0
BUY-1763965650525-004085,TRADER-0085,CRYPTO,BUY,2346.36,7,0,FILLED,2025-01-17 04:59:39.0
BUY-1763965650524-003472,TRADER-0472,CRYPTO,BUY,1482.13,25,0,FILLED,2025-01-16 21:36:55.0
BUY-1763965650525-004174,TRADER-0174,FOREX,BUY,7.59,543,0,FILLED,2025-01-17 05:45:07.0
BUY-1763965650522-002095,TRADER-0095,FOREX,BUY,6.0,937,0,FILLED,2025-01-16 04:57:59.0
BUY-1763965650522-001925,TRADER-0425,CRYPTO,BUY,1206.51,12,0,FILLED,2025-01-16 03:09:16.0
BUY-1763965650524-003229,TRADER-0229,FOREX,BUY,7.82,88,0,FILLED,2025-01-16 18:21:50.0
BUY-1763965650525-004370,TRADER-0370,CRYPTO,BUY,2791.28,7,0,FILLED,2025-01-17 08:54:19.0
BUY-1763965650521-001499,TRADER-0499,EQUITY,BUY,382.37,196,0,FILLED,2025-01-15 21:49:21.0
BUY-1763965650523-002880,TRADER-0380,CRYPTO,BUY,3004.28,14,0,FILLED,2025-01-16 14:42:55.0
BUY-1763965650522-001995,TRADER-0495,FOREX,BUY,5.74,529,0,FILLED,2025-01-16 03:52:35.0
BUY-1763965650522-001978,TRADER-0478,EQUITY,BUY,335.61,44,0,FILLED,2025-01-16 03:15:44.0
BUY-1763965650526-004873,TRADER-0373,CRYPTO,BUY,4955.12,4,0,FILLED,2025-01-17 14:38:12.0
BUY-1763965650525-004119,TRADER-0119,CRYPTO,BUY,1166.67,23,0,FILLED,2025-01-17 05:27:29.0
BUY-1763965650525-004158,TRADER-0158,CRYPTO,BUY,3208.71,6,0,FILLED,2025-01-17 05:52:36.0
BUY-1763965650525-004201,TRADER-0201,CRYPTO,BUY,4889.04,1,0,FILLED,2025-01-17 06:01:25.0
BUY-1763965650526-005040,TRADER-0040,FOREX,BUY,9.5,120,0,FILLED,2025-01-17 16:20:47.0
BUY-1763965650526-004746,TRADER-0246,CRYPTO,BUY,1012.28,18,0,FILLED,2025-01-17 13:01:11.0
BUY-1763965650524-002985,TRADER-0485,CRYPTO,BUY,2717.98,11,0,FILLED,2025-01-16 15:55:19.0
BUY-1763965650524-003101,TRADER-0101,FOREX,BUY,8.88,607,0,FILLED,2025-01-16 17:23:02.0
BUY-1763965650525-003875,TRADER-0375,EQUITY,BUY,357.29,220,0,FILLED,2025-01-17 02:35:38.0
BUY-1763965650526-005076,TRADER-0076,EQUITY,BUY,299.67,85,0,FILLED,2025-01-17 16:36:30.0
BUY-1763965650520-000658,TRADER-0158,CRYPTO,BUY,693.37,19,0,FILLED,2025-01-15 11:33:53.0
BUY-1763965650525-004161,TRADER-0161,EQUITY,BUY,242.0,340,0,FILLED,2025-01-17 05:45:24.0
BUY-1763965650524-003202,TRADER-0202,FOREX,BUY,8.48,661,0,FILLED,2025-01-16 18:42:29.0
BUY-1763965650519-000405,TRADER-0405,EQUITY,BUY,300.0,57,0,FILLED,2025-01-15 08:26:10.0
BUY-1763965650524-003407,TRADER-0407,CRYPTO,BUY,2348.83,16,0,FILLED,2025-01-16 21:11:16.0
BUY-1763965650526-004571,TRADER-0071,EQUITY,BUY,384.1,229,0,FILLED,2025-01-17 10:36:48.0
BUY-1763965650524-003405,TRADER-0405,CRYPTO,BUY,4173.19,8,0,FILLED,2025-01-16 21:08:31.0
BUY-1763965650526-004597,TRADER-0097,CRYPTO,BUY,3097.75,4,0,FILLED,2025-01-17 11:24:07.0
BUY-1763965650520-000757,TRADER-0257,EQUITY,BUY,493.3,184,0,FILLED,2025-01-15 13:04:55.0
BUY-1763965650526-004579,TRADER-0079,FOREX,BUY,4.56,565,0,FILLED,2025-01-17 10:53:00.0
BUY-1763965650519-000345,TRADER-0345,EQUITY,BUY,200.0,28,0,FILLED,2025-01-15 08:04:45.0
BUY-1763965650524-003210,TRADER-0210,CRYPTO,BUY,858.0,48,0,FILLED,2025-01-16 18:55:58.0
BUY-1763965650524-003203,TRADER-0203,CRYPTO,BUY,2859.76,7,0,FILLED,2025-01-16 18:21:35.0
BUY-1763965650525-004273,TRADER-0273,CRYPTO,BUY,1362.25,13,0,FILLED,2025-01-17 07:14:46.0
BUY-1763965650525-004120,TRADER-0120,CRYPTO,BUY,3981.63,9,0,FILLED,2025-01-17 05:36:56.0
BUY-1763965650523-002549,TRADER-0049,EQUITY,BUY,179.08,285,0,FILLED,2025-01-16 10:59:35.0
BUY-1763965650522-001908,TRADER-0408,FOREX,BUY,5.02,997,0,FILLED,2025-01-16 02:29:26.0
BUY-1763965650524-003219,TRADER-0219,CRYPTO,BUY,2234.26,3,0,FILLED,2025-01-16 18:11:28.0
BUY-1763965650524-003400,TRADER-0400,FOREX,BUY,4.57,969,0,FILLED,2025-01-16 21:08:05.0
BUY-1763965650523-002458,TRADER-0458,CRYPTO,BUY,1460.58,20,0,FILLED,2025-01-16 09:34:43.0
BUY-1763965650526-004590,TRADER-0090,EQUITY,BUY,393.23,171,0,FILLED,2025-01-17 11:15:07.0
BUY-1763965650524-003474,TRADER-0474,CRYPTO,BUY,4596.67,4,0,FILLED,2025-01-16 22:10:11.0
BUY-1763965650521-001158,TRADER-0158,CRYPTO,BUY,943.5,4,0,FILLED,2025-01-15 18:19:57.0
BUY-1763965650524-003223,TRADER-0223,EQUITY,BUY,461.57,137,0,FILLED,2025-01-16 19:03:41.0
BUY-1763965650524-003218,TRADER-0218,FOREX,BUY,9.11,944,0,FILLED,2025-01-16 18:45:40.0
BUY-1763965650526-005071,TRADER-0071,CRYPTO,BUY,1369.35,1,0,FILLED,2025-01-17 16:36:31.0
BUY-1763965650524-003453,TRADER-0453,CRYPTO,BUY,3000.75,8,0,FILLED,2025-01-16 21:55:01.0
BUY-1763965650520-000904,TRADER-0404,EQUITY,BUY,385.72,254,0,FILLED,2025-01-15 14:45:02.0
BUY-1763965650519-000471,TRADER-0471,EQUITY,BUY,250.0,45,0,FILLED,2025-01-15 09:38:10.0
BUY-1763965650523-002401,TRADER-0401,CRYPTO,BUY,3759.44,1,0,FILLED,2025-01-16 08:21:03.0
BUY-1763965650525-004376,TRADER-0376,CRYPTO,BUY,1165.4,22,0,FILLED,2025-01-17 08:36:10.0
BUY-1763965650522-001858,TRADER-0358,FOREX,BUY,7.37,164,0,FILLED,2025-01-16 01:56:05.0
BUY-1763965650521-001502,TRADER-0002,FOREX,BUY,9.24,203,0,FILLED,2025-01-15 22:05:03.0
BUY-1763965650525-004349,TRADER-0349,CRYPTO,BUY,1072.28,31,0,FILLED,2025-01-17 08:01:53.0
BUY-1763965650519-000321,TRADER-0321,EQUITY,BUY,250.0,32,0,FILLED,2025-01-15 08:07:37.0
BUY-1763965650523-002600,TRADER-0100,EQUITY,BUY,292.39,219,0,FILLED,2025-01-16 10:58:24.0
BUY-1763965650524-003065,TRADER-0065,EQUITY,BUY,268.59,233,0,FILLED,2025-01-16 16:32:28.0
BUY-1763965650524-003261,TRADER-0261,CRYPTO,BUY,3999.14,12,0,FILLED,2025-01-16 19:24:09.0
BUY-1763965650524-003251,TRADER-0251,FOREX,BUY,5.95,439,0,FILLED,2025-01-16 19:06:05.0
BUY-1763965650523-002895,TRADER-0395,FOREX,BUY,8.7,472,0,FILLED,2025-01-16 14:55:33.0
BUY-1763965650526-004607,TRADER-0107,EQUITY,BUY,491.38,184,0,FILLED,2025-01-17 11:17:38.0
BUY-1763965650525-004257,TRADER-0257,EQUITY,BUY,420.38,17,0,FILLED,2025-01-17 07:23:29.0
BUY-1763965650524-003264,TRADER-0264,FOREX,BUY,7.33,556,0,FILLED,2025-01-16 19:26:53.0
BUY-1763965650520-000885,TRADER-0385,EQUITY,BUY,440.61,58,0,FILLED,2025-01-15 15:06:19.0
BUY-1763965650520-000729,TRADER-0229,FOREX,BUY,5.06,544,0,FILLED,2025-01-15 12:30:18.0
BUY-1763965650523-002409,TRADER-0409,FOREX,BUY,8.16,709,0,FILLED,2025-01-16 08:43:32.0
BUY-1763965650524-003155,TRADER-0155,FOREX,BUY,5.72,425,0,FILLED,2025-01-16 18:14:49.0
BUY-1763965650524-003467,TRADER-0467,EQUITY,BUY,477.66,45,0,FILLED,2025-01-16 21:58:07.0
BUY-1763965650524-003258,TRADER-0258,FOREX,BUY,9.54,51,0,FILLED,2025-01-16 19:29:38.0
BUY-1763965650524-002996,TRADER-0496,EQUITY,BUY,410.14,147,0,FILLED,2025-01-16 16:19:16.0
BUY-1763965650523-002881,TRADER-0381,CRYPTO,BUY,924.05,49,0,FILLED,2025-01-16 14:23:32.0
